"","UniID","mom","ID","temp","active","instar","dur_class","Mo","year"
"2776","95 13","95",13,40,"y",4,0,9.01,"2024"
"2777","95 13","95",13,40,"y",4,6,9.01,"2024"
"2778","95 13","95",13,40,"",4,24,9.01,"2024"
"2779","95 14","95",14,40,"y",4,0,13.17,"2024"
"2780","95 14","95",14,40,"y",4,6,13.17,"2024"
"2781","95 14","95",14,40,"y",4,24,13.17,"2024"
"2782","95 15","95",15,40,"y",4,0,10.91,"2024"
"2783","95 15","95",15,40,"y",4,6,10.91,"2024"
"2784","95 15","95",15,40,"y",4,24,10.91,"2024"
"2785","95 16","95",16,40,"y",4,0,13.47,"2024"
"2786","95 16","95",16,40,"n",4,6,13.47,"2024"
"2787","95 16","95",16,40,"y",4,24,13.47,"2024"
"2788","95 17","95",17,40,"y",4,0,8.73,"2024"
"2789","95 17","95",17,40,"y",4,6,8.73,"2024"
"2790","95 17","95",17,40,"y",4,24,8.73,"2024"
"2791","95 18","95",18,40,"y",4,0,9.57,"2024"
"2792","95 18","95",18,40,"y",4,6,9.57,"2024"
"2793","95 18","95",18,40,"",4,24,9.57,"2024"
"2794","94 19","94",19,40,"y",4,0,11.39,"2024"
"2795","94 19","94",19,40,"y",4,6,11.39,"2024"
"2796","94 19","94",19,40,"y",4,24,11.39,"2024"
"2797","94 20","94",20,40,"y",4,0,10.34,"2024"
"2798","94 20","94",20,40,"y",4,6,10.34,"2024"
"2799","94 20","94",20,40,"y",4,24,10.34,"2024"
"2800","94 21","94",21,40,"y",4,0,11.87,"2024"
"2801","94 21","94",21,40,"y",4,6,11.87,"2024"
"2802","94 21","94",21,40,"y",4,24,11.87,"2024"
"2803","94 22","94",22,40,"y",4,0,16.88,"2024"
"2804","94 22","94",22,40,"y",4,6,16.88,"2024"
"2805","94 22","94",22,40,"y",4,24,16.88,"2024"
"2806","97 23","97",23,40,"y",4,0,10.18,"2024"
"2807","97 23","97",23,40,"y",4,6,10.18,"2024"
"2808","97 23","97",23,40,"",4,24,10.18,"2024"
"2809","97 24","97",24,40,"y",4,0,14.15,"2024"
"2810","97 24","97",24,40,"y",4,6,14.15,"2024"
"2811","97 24","97",24,40,"y",4,24,14.15,"2024"
"2812","87 25","87",25,41,"y",4,0,11.67,"2024"
"2813","87 25","87",25,41,"n",4,6,11.67,"2024"
"2814","87 25","87",25,41,"",4,24,NA,"2024"
"2815","87 26","87",26,41,"y",4,0,11.37,"2024"
"2816","87 26","87",26,41,"n",4,6,11.37,"2024"
"2817","87 26","87",26,41,"",4,24,NA,"2024"
"2818","87 27","87",27,41,"y",4,0,7.9,"2024"
"2819","87 27","87",27,41,"n",4,6,7.9,"2024"
"2820","87 27","87",27,41,"",4,24,7.9,"2024"
"2821","90 28","90",28,41,"y",4,0,12.22,"2024"
"2822","90 28","90",28,41,"n",4,6,12.22,"2024"
"2823","90 28","90",28,41,"",4,24,12.22,"2024"
"2824","90 29","90",29,41,"y",4,0,8.62,"2024"
"2825","90 29","90",29,41,"n",4,6,8.62,"2024"
"2826","90 29","90",29,41,"",4,24,8.62,"2024"
"2827","87 30","87",30,41,"y",4,0,10.72,"2024"
"2828","87 30","87",30,41,"n",4,6,10.72,"2024"
"2829","87 30","87",30,41,"",4,24,10.72,"2024"
"2830","90 31","90",31,41,"y",4,0,7.46,"2024"
"2831","90 31","90",31,41,"y",4,6,7.46,"2024"
"2832","90 31","90",31,41,"",4,24,7.46,"2024"
"2833","90 32","90",32,41,"y",4,0,13.5,"2024"
"2834","90 32","90",32,41,"y",4,6,13.5,"2024"
"2835","90 32","90",32,41,"",4,24,13.5,"2024"
"2836","92 33","92",33,41,"y",4,0,14.07,"2024"
"2837","92 33","92",33,41,"y",4,6,14.07,"2024"
"2838","92 33","92",33,41,"",4,24,14.07,"2024"
"2839","92 34","92",34,41,"y",4,0,7.47,"2024"
"2840","92 34","92",34,41,"n",4,6,7.47,"2024"
"2841","92 34","92",34,41,"",4,24,7.47,"2024"
"2842","92 35","92",35,41,"y",4,0,9.09,"2024"
"2843","92 35","92",35,41,"n",4,6,9.09,"2024"
"2844","92 35","92",35,41,"",4,24,9.09,"2024"
"2845","92 36","92",36,41,"y",4,0,12.41,"2024"
"2846","92 36","92",36,41,"n",4,6,12.41,"2024"
"2847","92 36","92",36,41,"",4,24,12.41,"2024"
"2848","92 37","92",37,35,"y",4,0,10.69,"2024"
"2849","92 37","92",37,35,"y",4,6,10.69,"2024"
"2850","92 37","92",37,35,"y",4,24,10.69,"2024"
"2851","92 38","92",38,35,"y",4,0,11.97,"2024"
"2852","92 38","92",38,35,"y",4,6,11.97,"2024"
"2853","92 38","92",38,35,"y",4,24,11.97,"2024"
"2854","92 39","92",39,35,"y",4,0,14.51,"2024"
"2855","92 39","92",39,35,"y",4,6,14.51,"2024"
"2856","92 39","92",39,35,"y",4,24,14.51,"2024"
"2857","92 40","92",40,35,"y",4,0,9.87,"2024"
"2858","92 40","92",40,35,"y",4,6,9.87,"2024"
"2859","92 40","92",40,35,"y",4,24,9.87,"2024"
"2860","92 41","92",41,35,"y",4,0,16.11,"2024"
"2861","92 41","92",41,35,"y",4,6,16.11,"2024"
"2862","92 41","92",41,35,"y",5,24,16.11,"2024"
"2863","92 42","92",42,35,"y",4,0,7.59,"2024"
"2864","92 42","92",42,35,"y",4,6,7.59,"2024"
"2865","92 42","92",42,35,"y",4,24,7.59,"2024"
"2866","88 43","88",43,35,"y",4,0,14.81,"2024"
"2867","88 43","88",43,35,"y",4,6,14.81,"2024"
"2868","88 43","88",43,35,"y",4,24,14.81,"2024"
"2869","88 44","88",44,35,"y",4,0,9.32,"2024"
"2870","88 44","88",44,35,"y",4,6,9.32,"2024"
"2871","88 44","88",44,35,"y",4,24,9.32,"2024"
"2872","92 45","92",45,40,"y",4,0,10.1,"2024"
"2873","92 45","92",45,40,"y",4,6,10.1,"2024"
"2874","92 45","92",45,40,"y",4,24,10.1,"2024"
"2875","92 46","92",46,40,"y",4,0,8.74,"2024"
"2876","92 46","92",46,40,"y",4,6,8.74,"2024"
"2877","92 46","92",46,40,"y",4,24,8.74,"2024"
"2878","92 47","92",47,40,"y",4,0,11.95,"2024"
"2879","92 47","92",47,40,"n",4,6,11.95,"2024"
"2880","92 47","92",47,40,"",4,24,11.95,"2024"
"2881","92 48","92",48,40,"y",4,0,15.17,"2024"
"2882","92 48","92",48,40,"y",4,6,15.17,"2024"
"2883","92 48","92",48,40,"",4,24,15.17,"2024"
"2884","92 49","92",49,40,"y",4,0,9.93,"2024"
"2885","92 49","92",49,40,"y",4,6,9.93,"2024"
"2886","92 49","92",49,40,"y",4,24,9.93,"2024"
"2887","92 50","92",50,40,"y",4,0,10.1,"2024"
"2888","92 50","92",50,40,"y",4,6,10.1,"2024"
"2889","92 50","92",50,40,"y",4,24,10.1,"2024"
"2890","93 51","93",51,40,"y",4,0,14.7,"2024"
"2891","93 51","93",51,40,"y",4,6,14.7,"2024"
"2892","93 51","93",51,40,"n",4,24,14.7,"2024"
"2893","93 52","93",52,40,"y",4,0,11.87,"2024"
"2894","93 52","93",52,40,"",4,6,11.87,"2024"
"2895","93 52","93",52,40,"y",4,24,11.87,"2024"
"2896","92 53","92",53,41,"y",4,0,15.99,"2024"
"2897","92 53","92",53,41,"n",4,6,15.99,"2024"
"2898","92 53","92",53,41,"n",4,24,15.99,"2024"
"2899","94? 54","94?",54,41,"y",4,0,11.6,"2024"
"2900","94? 54","94?",54,41,"n",4,6,11.6,"2024"
"2901","94? 54","94?",54,41,"",4,24,11.6,"2024"
"2902","92 55","92",55,35,"y",4,0,8.52,"2024"
"2903","92 55","92",55,35,"y",4,6,8.52,"2024"
"2904","92 55","92",55,35,"y",4,24,8.52,"2024"
"2905","92 56","92",56,35,"y",4,0,5.26,"2024"
"2906","92 56","92",56,35,"y",4,6,5.26,"2024"
"2907","92 56","92",56,35,"y",4,24,5.26,"2024"
"2908","92 57","92",57,35,"y",4,0,6.65,"2024"
"2909","92 57","92",57,35,"y",4,6,6.65,"2024"
"2910","92 57","92",57,35,"y",4,24,6.65,"2024"
"2911","93 58","93",58,40,"y",4,0,10.01,"2024"
"2912","93 58","93",58,40,"y",4,6,10.01,"2024"
"2913","93 58","93",58,40,"y",4,24,10.01,"2024"
"2914","93 59","93",59,40,"y",4,0,8.38,"2024"
"2915","93 59","93",59,40,"y",4,6,8.38,"2024"
"2916","93 59","93",59,40,"y",4,24,8.38,"2024"
"2917","95 60","95",60,40,"y",4,0,8.13,"2024"
"2918","95 60","95",60,40,"y",4,6,8.13,"2024"
"2919","95 60","95",60,40,"y",4,24,8.13,"2024"
"2920","95 61","95",61,40,"y",4,0,8.63,"2024"
"2921","95 61","95",61,40,"y",4,6,8.63,"2024"
"2922","95 61","95",61,40,"n",4,24,8.63,"2024"
"2923","87 62","87",62,41,"y",4,0,11.89,"2024"
"2924","87 62","87",62,41,"n",4,6,11.89,"2024"
"2925","87 62","87",62,41,"n",4,24,11.89,"2024"
"2926","90 63","90",63,41,"y",4,0,7.7,"2024"
"2927","90 63","90",63,41,"n",4,6,7.7,"2024"
"2928","90 63","90",63,41,"n",4,24,7.7,"2024"
"2929","94? 64","94?",64,41,"y",4,0,12.17,"2024"
"2930","94? 64","94?",64,41,"n",4,6,12.17,"2024"
"2931","94? 64","94?",64,41,"n",4,24,12.17,"2024"
"2932","94? 65","94?",65,41,"y",4,0,8.56,"2024"
"2933","94? 65","94?",65,41,"n",4,6,8.56,"2024"
"2934","94? 65","94?",65,41,"n",4,24,8.56,"2024"
"2935","94 66","94",66,41,"y",4,0,9.66,"2024"
"2936","94 66","94",66,41,"n",4,6,9.66,"2024"
"2937","94 66","94",66,41,"n",4,24,9.66,"2024"
"2938","94 or 97 67","94 or 97",67,41,"y",4,0,8.66,"2024"
"2939","94 or 97 67","94 or 97",67,41,"y",4,6,8.66,"2024"
"2940","94 or 97 67","94 or 97",67,41,"n",4,24,8.66,"2024"
"2941","94 or 97 68","94 or 97",68,41,"y",4,0,9.43,"2024"
"2942","94 or 97 68","94 or 97",68,41,"n",4,6,9.43,"2024"
"2943","94 or 97 68","94 or 97",68,41,"n",4,24,9.43,"2024"
"2944","94 or 97 69","94 or 97",69,41,"y",4,0,10.03,"2024"
"2945","94 or 97 69","94 or 97",69,41,"n",4,6,10.03,"2024"
"2946","94 or 97 69","94 or 97",69,41,"n",4,24,10.03,"2024"
"2947","90 70","90",70,35,"y",4,0,5.92,"2024"
"2948","90 70","90",70,35,"y",4,6,5.92,"2024"
"2949","90 70","90",70,35,"y",4,24,5.92,"2024"
"2950","88 71","88",71,35,"y",4,0,9.13,"2024"
"2951","88 71","88",71,35,"y",4,6,9.13,"2024"
"2952","88 71","88",71,35,"y",4,24,9.13,"2024"
"2953","93 72","93",72,40,"y",4,0,10,"2024"
"2954","93 72","93",72,40,"y",4,6,10,"2024"
"2955","93 72","93",72,40,"y",4,24,10,"2024"
"2956","93 73","93",73,40,"y",4,0,7.93,"2024"
"2957","93 73","93",73,40,"y",4,6,7.93,"2024"
"2958","93 73","93",73,40,"y",4,24,7.93,"2024"
"2959","94 74","94",74,41,"y",4,0,8.43,"2024"
"2960","94 74","94",74,41,"n",4,6,8.43,"2024"
"2961","94 74","94",74,41,"n",4,24,8.43,"2024"
"2962","89 75","89",75,41,"y",4,0,9.87,"2024"
"2963","89 75","89",75,41,"n",4,6,9.87,"2024"
"2964","89 75","89",75,41,"n",4,24,9.87,"2024"
"2965","93 76","93",76,41,"y",4,0,9.94,"2024"
"2966","93 76","93",76,41,"n",4,6,9.94,"2024"
"2967","93 76","93",76,41,"n",4,24,9.94,"2024"
"2968","95 77","95",77,41,"y",4,0,9.95,"2024"
"2969","95 77","95",77,41,"n",4,6,9.95,"2024"
"2970","95 77","95",77,41,"n",4,24,9.95,"2024"
"2971","93 78","93",78,41,"y",4,0,9.73,"2024"
"2972","93 78","93",78,41,"n",4,6,9.73,"2024"
"2973","93 78","93",78,41,"n",4,24,9.73,"2024"
"2974","87 80","87",80,35,"y",4,0,7.16,"2024"
"2975","87 80","87",80,35,"y",4,6,7.16,"2024"
"2976","87 80","87",80,35,"y",4,24,7.16,"2024"
"2977","87 81","87",81,35,"y",4,0,11.32,"2024"
"2978","87 81","87",81,35,"y",4,6,11.32,"2024"
"2979","87 81","87",81,35,"y",4,24,11.32,"2024"
"2980","87 82","87",82,35,"y",4,0,6.21,"2024"
"2981","87 82","87",82,35,"y",4,6,6.21,"2024"
"2982","87 82","87",82,35,"y",4,24,6.21,"2024"
"2983","90 83","90",83,35,"y",4,0,9.89,"2024"
"2984","90 83","90",83,35,"y",4,6,9.89,"2024"
"2985","90 83","90",83,35,"y",4,24,9.89,"2024"
"2986","97 84","97",84,35,"y",4,0,13.54,"2024"
"2987","97 84","97",84,35,"y",4,6,13.54,"2024"
"2988","97 84","97",84,35,"y",4,24,13.54,"2024"
"2989","97 85","97",85,35,"y",4,0,12.05,"2024"
"2990","97 85","97",85,35,"y",4,6,12.05,"2024"
"2991","97 85","97",85,35,"y",4,24,12.05,"2024"
"2992","97 86","97",86,35,"y",4,0,9.08,"2024"
"2993","97 86","97",86,35,"y",4,6,9.08,"2024"
"2994","97 86","97",86,35,"y",4,24,9.08,"2024"
"2995","97 87","97",87,35,"y",4,0,8.55,"2024"
"2996","97 87","97",87,35,"y",4,6,8.55,"2024"
"2997","97 87","97",87,35,"y",4,24,8.55,"2024"
"2998","97 88","97",88,35,"y",4,0,13.81,"2024"
"2999","97 88","97",88,35,"y",4,6,13.81,"2024"
"3000","97 88","97",88,35,"y",4,24,13.81,"2024"
"3001","97 89","97",89,35,"y",4,0,14.11,"2024"
"3002","97 89","97",89,35,"y",4,6,14.11,"2024"
"3003","97 89","97",89,35,"y",4,24,14.11,"2024"
"3004","90 90","90",90,35,"y",4,0,13.01,"2024"
"3005","90 90","90",90,35,"y",4,6,13.01,"2024"
"3006","90 90","90",90,35,"y",4,24,13.01,"2024"
"3007","90 91","90",91,35,"y",4,0,11.77,"2024"
"3008","90 91","90",91,35,"y",4,6,11.77,"2024"
"3009","90 91","90",91,35,"y",4,24,11.77,"2024"
"3010","91 92","91",92,40,"y",4,0,8.88,"2024"
"3011","91 92","91",92,40,"y",4,6,8.88,"2024"
"3012","91 92","91",92,40,"y",4,24,8.88,"2024"
"3013","91 93","91",93,40,"y",4,0,9.07,"2024"
"3014","91 93","91",93,40,"y",4,6,9.07,"2024"
"3015","91 93","91",93,40,"y",4,24,9.07,"2024"
"3016","91 94","91",94,40,"y",4,0,6.28,"2024"
"3017","91 94","91",94,40,"y",4,6,6.28,"2024"
"3018","91 94","91",94,40,"y",4,24,6.28,"2024"
"3019","91 95","91",95,40,"y",4,0,5.21,"2024"
"3020","91 95","91",95,40,"y",4,6,5.21,"2024"
"3021","91 95","91",95,40,"y",4,24,5.21,"2024"
"3022","91 96","91",96,40,"y",4,0,9.87,"2024"
"3023","91 96","91",96,40,"y",4,6,9.87,"2024"
"3024","91 96","91",96,40,"y",4,24,9.87,"2024"
"3025","94 97","94",97,40,"y",4,0,11.17,"2024"
"3026","94 97","94",97,40,"y",4,6,11.17,"2024"
"3027","94 97","94",97,40,"y",4,24,11.17,"2024"
"3028","94 98","94",98,40,"y",4,0,12.5,"2024"
"3029","94 98","94",98,40,"y",4,6,12.5,"2024"
"3030","94 98","94",98,40,"y",4,24,12.5,"2024"
"3031","94 99","94",99,40,"y",4,0,12.04,"2024"
"3032","94 99","94",99,40,"y",4,6,12.04,"2024"
"3033","94 99","94",99,40,"y",4,24,12.04,"2024"
"3034","94 100","94",100,40,"y",4,0,10.34,"2024"
"3035","94 100","94",100,40,"y",4,6,10.34,"2024"
"3036","94 100","94",100,40,"y",4,24,10.34,"2024"
"3037","87 101","87",101,40,"y",4,0,9.66,"2024"
"3038","87 101","87",101,40,"y",4,6,9.66,"2024"
"3039","87 101","87",101,40,"y",4,24,9.66,"2024"
"3040","87 102","87",102,40,"y",4,0,12.94,"2024"
"3041","87 102","87",102,40,"y",4,6,12.94,"2024"
"3042","87 102","87",102,40,"y",4,24,12.94,"2024"
"3043","87 103","87",103,40,"y",4,0,13.83,"2024"
"3044","87 103","87",103,40,"y",4,6,13.83,"2024"
"3045","87 103","87",103,40,"y",4,24,13.83,"2024"
"3046","89 104","89",104,41,"y",4,0,8.88,"2024"
"3047","89 104","89",104,41,"y",4,6,8.88,"2024"
"3048","89 104","89",104,41,"y",4,24,8.88,"2024"
"3049","89 105","89",105,41,"y",4,0,14.54,"2024"
"3050","89 105","89",105,41,"y",4,6,14.54,"2024"
"3051","89 105","89",105,41,"y",4,24,14.54,"2024"
"3052","89 106","89",106,41,"y",4,0,10.99,"2024"
"3053","89 106","89",106,41,"n",4,6,10.99,"2024"
"3054","89 106","89",106,41,"y",4,24,10.99,"2024"
"3055","89 107","89",107,41,"y",4,0,6.26,"2024"
"3056","89 107","89",107,41,"y",4,6,6.26,"2024"
"3057","89 107","89",107,41,"y",4,24,6.26,"2024"
"3058","95 108","95",108,41,"y",4,0,7.17,"2024"
"3059","95 108","95",108,41,"y",4,6,7.17,"2024"
"3060","95 108","95",108,41,"y",4,24,7.17,"2024"
"3061","95 109","95",109,41,"y",4,0,6.26,"2024"
"3062","95 109","95",109,41,"n",4,6,6.26,"2024"
"3063","95 109","95",109,41,"y",4,24,6.26,"2024"
"3064","95 110","95",110,41,"y",4,0,9.05,"2024"
"3065","95 110","95",110,41,"y",4,6,9.05,"2024"
"3066","95 110","95",110,41,"y",4,24,9.05,"2024"
"3067","95 111","95",111,41,"y",4,0,16.25,"2024"
"3068","95 111","95",111,41,"y",4,6,16.25,"2024"
"3069","95 111","95",111,41,"y",4,24,16.25,"2024"
"3070","95 112","95",112,41,"y",4,0,12.2,"2024"
"3071","95 112","95",112,41,"y",4,6,12.2,"2024"
"3072","95 112","95",112,41,"n",4,24,12.2,"2024"
"3073","95 113","95",113,41,"y",4,0,6.56,"2024"
"3074","95 113","95",113,41,"y",4,6,6.56,"2024"
"3075","95 113","95",113,41,"y",4,24,6.56,"2024"
"3076","95 114","95",114,41,"y",4,0,6.27,"2024"
"3077","95 114","95",114,41,"y",4,6,6.27,"2024"
"3078","95 114","95",114,41,"y",4,24,6.27,"2024"
"3079","95 115","95",115,41,"y",4,0,8.88,"2024"
"3080","95 115","95",115,41,"y",4,6,8.88,"2024"
"3081","95 115","95",115,41,"y",4,24,8.88,"2024"
"3082","87 116","87",116,35,"y",4,0,15.09,"2024"
"3083","87 116","87",116,35,"y",4,6,15.09,"2024"
"3084","87 116","87",116,35,"y",4,24,15.09,"2024"
"3085","87 117","87",117,35,"y",4,0,9.83,"2024"
"3086","87 117","87",117,35,"y",4,6,9.83,"2024"
"3087","87 117","87",117,35,"y",4,24,9.83,"2024"
"3088","87 118","87",118,35,"y",4,0,9.2,"2024"
"3089","87 118","87",118,35,"y",4,6,9.2,"2024"
"3090","87 118","87",118,35,"y",4,24,9.2,"2024"
"3091","89 119","89",119,35,"y",4,0,7.36,"2024"
"3092","89 119","89",119,35,"y",4,6,7.36,"2024"
"3093","89 119","89",119,35,"y",4,24,7.36,"2024"
"3094","89 120","89",120,35,"y",4,0,11.26,"2024"
"3095","89 120","89",120,35,"y",4,6,11.26,"2024"
"3096","89 120","89",120,35,"y",4,24,11.26,"2024"
"3097","95 121","95",121,35,"y",4,0,5.86,"2024"
"3098","95 121","95",121,35,"y",4,6,5.86,"2024"
"3099","95 121","95",121,35,"y",4,24,5.86,"2024"
"3100","92 122","92",122,35,"y",4,0,6.63,"2024"
"3101","92 122","92",122,35,"y",4,6,6.63,"2024"
"3102","92 122","92",122,35,"y",4,24,6.63,"2024"
"3103","89 123","89",123,35,"y",4,0,9.76,"2024"
"3104","89 123","89",123,35,"y",4,6,9.76,"2024"
"3105","89 123","89",123,35,"y",4,24,9.76,"2024"
"3106","95 124","95",124,35,"y",4,0,12.09,"2024"
"3107","95 124","95",124,35,"y",4,6,12.09,"2024"
"3108","95 124","95",124,35,"y",4,24,12.09,"2024"
"3109","95 125","95",125,35,"y",4,0,7.99,"2024"
"3110","95 125","95",125,35,"y",4,6,7.99,"2024"
"3111","95 125","95",125,35,"y",4,24,7.99,"2024"
"3112","95 126","95",126,35,"y",4,0,9.97,"2024"
"3113","95 126","95",126,35,"y",4,6,9.97,"2024"
"3114","95 126","95",126,35,"y",4,24,9.97,"2024"
"3115","88 127","88",127,35,"y",4,0,7.86,"2024"
"3116","88 127","88",127,35,"y",4,6,7.86,"2024"
"3117","88 127","88",127,35,"y",4,24,7.86,"2024"
"3118","89 128","89",128,40,"y",4,0,11.62,"2024"
"3119","89 128","89",128,40,"y",4,6,11.62,"2024"
"3120","89 128","89",128,40,"y",4,24,11.62,"2024"
"3121","89 129","89",129,40,"y",4,0,10.02,"2024"
"3122","89 129","89",129,40,"y",4,6,10.02,"2024"
"3123","89 129","89",129,40,"n",4,24,10.02,"2024"
"3124","89 130","89",130,40,"y",4,0,10.63,"2024"
"3125","89 130","89",130,40,"y",4,6,10.63,"2024"
"3126","89 130","89",130,40,"y",4,24,10.63,"2024"
"3127","89 131","89",131,40,"y",4,0,9.92,"2024"
"3128","89 131","89",131,40,"y",4,6,9.92,"2024"
"3129","89 131","89",131,40,"y",4,24,9.92,"2024"
"3130","89 132","89",132,40,"y",4,0,11.31,"2024"
"3131","89 132","89",132,40,"y",4,6,11.31,"2024"
"3132","89 132","89",132,40,"y",4,24,11.31,"2024"
"3133","89 133","89",133,40,"y",4,0,12.65,"2024"
"3134","89 133","89",133,40,"y",4,6,12.65,"2024"
"3135","89 133","89",133,40,"y",4,24,12.65,"2024"
"3136","95 134","95",134,40,"y",4,0,10.47,"2024"
"3137","95 134","95",134,40,"y",4,6,10.47,"2024"
"3138","95 134","95",134,40,"y",4,24,10.47,"2024"
"3139","95 135","95",135,40,"y",4,0,8.3,"2024"
"3140","95 135","95",135,40,"y",4,6,8.3,"2024"
"3141","95 135","95",135,40,"y",4,24,8.3,"2024"
"3142","92 136","92",136,40,"y",4,0,6.18,"2024"
"3143","92 136","92",136,40,"y",4,6,6.18,"2024"
"3144","92 136","92",136,40,"y",4,24,6.18,"2024"
"3145","92 137","92",137,40,"y",4,0,11.14,"2024"
"3146","92 137","92",137,40,"y",4,6,11.14,"2024"
"3147","92 137","92",137,40,"y",4,24,11.14,"2024"
"3148","92 138","92",138,40,"y",4,0,8.6,"2024"
"3149","92 138","92",138,40,"y",4,6,8.6,"2024"
"3150","92 138","92",138,40,"y",4,24,8.6,"2024"
"3151","91 139","91",139,40,"y",4,0,9.57,"2024"
"3152","91 139","91",139,40,"y",4,6,9.57,"2024"
"3153","91 139","91",139,40,"y",4,24,9.57,"2024"
"3154","92 140","92",140,41,"y",4,0,10.78,"2024"
"3155","92 140","92",140,41,"n",4,6,10.78,"2024"
"3156","92 140","92",140,41,"y",4,24,10.78,"2024"
"3157","92 141","92",141,41,"y",4,0,10.88,"2024"
"3158","92 141","92",141,41,"y",4,6,10.88,"2024"
"3159","92 141","92",141,41,"y",4,24,10.88,"2024"
"3160","92 142","92",142,41,"y",4,0,9.82,"2024"
"3161","92 142","92",142,41,"y",4,6,9.82,"2024"
"3162","92 142","92",142,41,"y",4,24,9.82,"2024"
"3163","92 143","92",143,41,"y",4,0,6.84,"2024"
"3164","92 143","92",143,41,"y",4,6,6.84,"2024"
"3165","92 143","92",143,41,"n",4,24,6.84,"2024"
"3166","91 144","91",144,41,"y",4,0,5.45,"2024"
"3167","91 144","91",144,41,"n",4,6,5.45,"2024"
"3168","91 144","91",144,41,"y",4,24,5.45,"2024"
"3169","91 145","91",145,41,"y",4,0,11.55,"2024"
"3170","91 145","91",145,41,"y",4,6,11.55,"2024"
"3171","91 145","91",145,41,"y",4,24,11.55,"2024"
"3172","91 146","91",146,41,"y",4,0,9.48,"2024"
"3173","91 146","91",146,41,"y",4,6,9.48,"2024"
"3174","91 146","91",146,41,"y",4,24,9.48,"2024"
"3175","91 147","91",147,41,"y",4,0,6.18,"2024"
"3176","91 147","91",147,41,"n",4,6,6.18,"2024"
"3177","91 147","91",147,41,"n",4,24,6.18,"2024"
"3178","91 148","91",148,41,"y",4,0,7.02,"2024"
"3179","91 148","91",148,41,"n",4,6,7.02,"2024"
"3180","91 148","91",148,41,"n",4,24,7.02,"2024"
"3181","91 149","91",149,41,"y",4,0,11.27,"2024"
"3182","91 149","91",149,41,"n",4,6,NA,"2024"
"3183","91 149","91",149,41,"n",4,24,NA,"2024"
"3184","93 150","93",150,41,"y",4,0,9.35,"2024"
"3185","93 150","93",150,41,"y",4,6,9.35,"2024"
"3186","93 150","93",150,41,"y",4,24,9.35,"2024"
"3187","93 151","93",151,41,"y",4,0,15.87,"2024"
"3188","93 151","93",151,41,"y",4,6,15.87,"2024"
"3189","93 151","93",151,41,"n",4,24,15.87,"2024"
"3190","89 152","89",152,35,"y",4,0,8.93,"2024"
"3191","89 152","89",152,35,"y",4,6,8.93,"2024"
"3192","89 152","89",152,35,"y",4,24,8.93,"2024"
"3193","96 153","96",153,35,"y",4,0,7.31,"2024"
"3194","96 153","96",153,35,"y",4,6,7.31,"2024"
"3195","96 153","96",153,35,"y",4,24,7.31,"2024"
"3196","89 154","89",154,35,"y",4,0,12.35,"2024"
"3197","89 154","89",154,35,"y",4,6,12.35,"2024"
"3198","89 154","89",154,35,"y",4,24,12.35,"2024"
"3199","89 155","89",155,35,"y",4,0,11.89,"2024"
"3200","89 155","89",155,35,"y",4,6,11.89,"2024"
"3201","89 155","89",155,35,"y",4,24,11.89,"2024"
"3202","89 156","89",156,35,"y",4,0,5.42,"2024"
"3203","89 156","89",156,35,"y",4,6,5.42,"2024"
"3204","89 156","89",156,35,"y",4,24,5.42,"2024"
"3205","95 157","95",157,35,"y",4,0,9.01,"2024"
"3206","95 157","95",157,35,"y",4,6,9.01,"2024"
"3207","95 157","95",157,35,"y",4,24,9.01,"2024"
"3208","95 158","95",158,35,"y",4,0,9.17,"2024"
"3209","95 158","95",158,35,"y",4,6,9.17,"2024"
"3210","95 158","95",158,35,"y",4,24,9.17,"2024"
"3211","95 159","95",159,35,"y",4,0,7.39,"2024"
"3212","95 159","95",159,35,"y",4,6,7.39,"2024"
"3213","95 159","95",159,35,"y",4,24,7.39,"2024"
"3214","95 160","95",160,35,"y",4,0,8.14,"2024"
"3215","95 160","95",160,35,"y",4,6,8.14,"2024"
"3216","95 160","95",160,35,"y",4,24,8.14,"2024"
"3217","95 161","95",161,35,"y",4,0,11.75,"2024"
"3218","95 161","95",161,35,"y",4,6,11.75,"2024"
"3219","95 161","95",161,35,"y",4,24,11.75,"2024"
"3220","95 162","95",162,35,"y",4,0,8.05,"2024"
"3221","95 162","95",162,35,"y",4,6,8.05,"2024"
"3222","95 162","95",162,35,"y",4,24,8.05,"2024"
"3223","95 163","95",163,35,"y",4,0,10.23,"2024"
"3224","95 163","95",163,35,"y",4,6,10.23,"2024"
"3225","95 163","95",163,35,"y",4,24,10.23,"2024"
"3226","87 164","87",164,40,"y",4,0,19.33,"2024"
"3227","87 164","87",164,40,"y",4,6,19.33,"2024"
"3228","87 164","87",164,40,"n",4,24,19.33,"2024"
"3229","96 165","96",165,40,"y",4,0,9.82,"2024"
"3230","96 165","96",165,40,"y",4,6,9.82,"2024"
"3231","96 165","96",165,40,"y",4,24,9.82,"2024"
"3232","87 166","87",166,40,"y",5,0,33.39,"2024"
"3233","87 166","87",166,40,"y",5,6,33.39,"2024"
"3234","87 166","87",166,40,"y",5,24,33.39,"2024"
"3235","97 167","97",167,40,"y",4,0,9.53,"2024"
"3236","97 167","97",167,40,"y",4,6,9.53,"2024"
"3237","97 167","97",167,40,"y",4,24,9.53,"2024"
"3238","97 168","97",168,40,"y",4,0,10.05,"2024"
